Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Member_Year,Age,Total_purchase,Is_Parent,Family_Size,Cmp_Attitude,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
16269.0,75,3,3,0,3,8,0,0,3,32,44,1,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71819.0,70,3,3,3,5,6,0,0,3,45,1574,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33569.0,10,1,1,1,2,8,0,1,3,33,63,1,3,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36262.0,24,1,3,5,3,6,0,1,3,33,426,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22634.0,47,1,2,1,2,8,0,0,3,50,96,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47025.0,98,5,11,1,6,9,0,0,3,38,635,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70566.0,4,2,6,5,9,3,0,0,3,48,757,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31605.0,15,2,2,1,4,7,0,0,4,37,125,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52034.0,67,5,4,2,5,7,0,0,3,43,332,1,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48526.0,32,1,2,1,4,3,0,0,3,37,135,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46734.0,40,2,6,1,5,7,0,0,4,62,330,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39552.0,54,7,6,2,5,8,0,1,4,54,384,1,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86358.0,78,4,5,3,6,8,0,0,4,50,1722,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46931.0,94,2,1,1,3,3,0,0,2,39,78,1,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16581.0,51,1,0,0,3,4,0,0,3,31,24,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63998.0,42,1,7,6,11,4,0,1,3,64,1168,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
67381.0,67,4,2,2,9,7,0,0,3,65,957,1,3,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25930.0,87,1,1,0,2,7,0,0,3,49,15,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42693.0,29,1,1,0,3,5,0,0,2,38,57,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85606.0,89,2,6,7,9,3,0,0,4,40,1956,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72903.0,74,1,7,5,8,4,0,1,3,31,2013,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49669.0,97,2,5,1,6,6,0,0,2,42,326,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36778.0,63,3,3,0,3,9,0,0,4,48,77,1,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85696.0,88,1,4,6,9,1,0,1,3,54,1313,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10979.0,34,2,3,0,3,5,0,0,2,27,30,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49678.0,81,2,6,2,4,7,0,0,3,55,315,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56129.0,65,4,6,2,10,4,0,0,3,63,660,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37155.0,51,1,2,0,4,5,0,0,3,27,74,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21282.0,76,2,2,1,2,6,0,0,2,38,46,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33419.0,76,2,2,0,4,7,0,0,3,54,86,1,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63285.0,84,1,6,5,13,3,0,0,3,71,1103,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21255.0,56,4,2,1,4,4,0,0,2,42,61,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42162.0,31,2,3,1,3,6,0,1,3,35,145,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54450.0,0,12,9,2,8,8,0,0,4,60,684,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57744.0,91,2,9,1,4,8,0,0,3,62,411,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26576.0,40,1,1,0,2,9,0,1,4,30,27,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57513.0,59,2,9,3,13,6,0,0,3,73,1060,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68142.0,96,3,10,4,7,6,0,0,4,52,1459,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7500.0,61,1,1,0,2,8,0,0,4,37,18,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83145.0,14,1,5,9,11,2,0,1,4,42,1833,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54197.0,16,2,1,3,6,1,0,0,2,56,237,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23091.0,98,4,2,1,3,7,0,0,2,53,48,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46049.0,11,10,5,2,9,7,0,1,3,40,515,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56715.0,52,1,7,3,4,4,0,0,4,42,1020,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79410.0,19,1,3,2,5,1,0,0,2,55,1370,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57304.0,61,2,7,6,10,5,0,0,3,65,1026,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44375.0,73,1,4,1,6,5,0,0,2,51,301,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54450.0,0,12,9,2,8,8,0,0,4,60,684,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59594.0,74,1,8,1,7,7,0,0,4,51,499,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80685.0,55,1,6,4,10,2,0,0,4,22,1004,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40344.0,48,2,4,1,5,7,0,0,3,42,218,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62710.0,53,4,4,2,12,4,0,0,3,44,606,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48985.0,13,1,1,1,3,3,0,0,3,48,75,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35322.0,34,3,2,0,4,8,0,0,4,48,106,1,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77142.0,54,1,4,4,8,2,0,0,3,68,990,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81657.0,69,1,3,4,8,1,0,0,2,47,1097,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14421.0,81,1,1,0,2,5,0,0,2,20,16,0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20130.0,99,1,1,0,3,8,0,0,2,42,34,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74214.0,3,1,8,2,5,5,0,0,4,26,1711,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66726.0,61,3,8,2,4,7,0,0,2,59,438,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23724.0,65,2,2,0,3,8,0,0,3,37,75,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47353.0,93,3,2,2,6,5,0,0,3,56,225,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33444.0,24,1,1,0,2,8,0,0,4,64,18,1,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54386.0,8,2,3,2,10,3,0,0,3,35,470,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28510.0,72,3,2,0,4,5,0,0,3,35,91,1,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90638.0,29,1,3,4,10,1,0,0,2,25,2525,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48070.0,33,3,8,2,6,7,1,0,3,66,504,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43140.0,68,1,4,1,5,6,0,0,3,59,235,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54959.0,55,3,9,5,4,7,0,1,3,55,1232,1,2,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15056.0,76,5,2,2,3,5,0,0,3,58,88,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26954.0,17,1,1,0,2,7,0,0,2,45,17,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22327.0,94,1,1,0,3,5,0,0,3,31,24,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44393.0,86,2,1,0,4,4,0,0,3,51,60,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62000.0,25,1,6,6,13,4,0,0,3,64,1020,1,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31497.0,22,2,3,1,4,8,0,0,4,54,155,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45894.0,15,1,1,0,3,5,0,0,2,42,51,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78579.0,35,1,5,6,4,3,0,1,4,46,1812,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
67369.0,81,4,7,4,10,4,0,1,4,47,1461,1,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58401.0,55,1,1,2,2,4,0,0,2,56,96,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
62307.0,94,1,4,0,4,5,0,0,2,64,160,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43641.0,50,3,2,1,4,6,0,0,3,47,139,1,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63841.0,64,1,9,3,9,6,0,0,3,48,908,1,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46891.0,91,1,2,1,4,4,0,0,3,51,183,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70091.0,11,2,5,2,10,8,0,0,3,47,1161,1,3,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78075.0,72,1,3,5,5,1,0,0,2,44,988,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59184.0,6,3,6,6,12,5,0,0,4,55,1072,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54809.0,0,4,2,1,5,4,0,0,3,39,174,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58113.0,66,3,9,2,8,7,1,0,3,57,758,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51412.0,42,2,3,2,4,4,0,0,3,58,195,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15287.0,60,2,1,1,2,7,0,1,4,37,31,1,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66636.0,64,1,3,4,9,1,0,0,3,59,1084,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50965.0,87,3,10,4,5,8,0,0,3,60,685,1,3,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84618.0,96,1,6,9,10,2,0,0,3,51,1672,0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18351.0,1,1,2,0,3,7,0,0,3,26,43,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40451.0,54,1,1,1,2,5,0,0,2,59,49,1,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36317.0,53,2,3,0,4,7,0,0,3,51,133,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42213.0,96,2,5,1,7,7,0,0,3,59,363,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65748.0,58,2,2,4,10,1,1,0,3,61,545,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77044.0,12,2,7,11,11,4,0,0,3,44,1065,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74918.0,78,1,5,9,6,3,0,0,3,47,2047,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56721.0,64,5,4,1,5,6,0,0,4,44,296,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42160.0,26,4,2,1,4,6,0,1,3,41,140,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61559.0,8,1,4,2,10,3,0,0,3,51,530,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33629.0,49,5,3,1,4,9,0,0,4,53,152,1,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
68682.0,56,1,4,9,10,2,0,0,3,25,1598,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34377.0,55,2,2,2,2,7,0,0,3,53,114,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8940.0,25,3,3,1,3,8,0,0,4,30,101,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26228.0,50,1,1,0,2,8,0,0,3,43,25,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77297.0,84,1,5,7,9,4,0,0,3,59,789,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40211.0,30,2,2,1,2,8,0,0,3,35,87,1,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33438.0,81,4,2,1,4,5,0,0,3,58,90,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75032.0,74,2,5,4,9,3,0,0,3,57,1215,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61284.0,76,1,11,2,8,6,0,0,3,61,811,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22518.0,36,2,2,1,2,5,0,1,4,30,61,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54730.0,64,5,4,1,8,4,0,0,3,41,405,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38452.0,62,3,3,0,3,7,0,0,2,61,72,1,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44421.0,53,5,5,0,4,8,0,0,3,45,189,1,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38197.0,86,1,1,0,3,5,0,0,3,30,40,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41986.0,15,3,3,0,4,4,0,0,2,38,63,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28427.0,67,2,2,0,3,8,0,0,3,33,52,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37395.0,47,1,1,0,3,6,0,0,2,40,39,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64722.0,47,4,8,2,11,6,0,0,2,45,805,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55249.0,81,1,2,1,4,3,0,0,2,60,130,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84906.0,98,1,5,6,12,2,0,0,3,44,1631,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28691.0,56,1,1,0,3,8,0,0,3,27,34,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44213.0,48,4,2,1,5,6,0,0,3,64,152,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25707.0,18,1,1,0,3,7,0,0,2,32,21,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59062.0,74,2,2,0,3,4,0,0,3,49,71,1,5,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76624.0,68,1,5,10,7,1,0,0,2,54,899,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66000.0,36,1,1,3,5,1,0,0,2,69,711,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27683.0,90,4,6,2,4,8,0,0,4,38,351,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1730.0,65,15,0,0,0,20,0,0,2,45,8,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7500.0,63,4,3,2,2,9,0,0,4,24,119,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40521.0,82,1,0,1,2,5,0,0,3,48,21,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20427.0,63,1,1,0,2,8,0,0,2,43,10,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65106.0,55,3,8,3,13,6,0,0,2,41,973,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69969.0,64,1,4,2,6,3,0,1,3,51,1536,0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67433.0,51,4,6,5,13,4,0,0,3,64,992,1,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77766.0,97,2,11,10,11,6,0,1,3,49,1529,1,3,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74716.0,92,2,7,3,5,4,0,0,3,44,860,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68118.0,51,2,8,9,4,6,0,0,3,53,928,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55158.0,72,4,7,2,5,7,0,1,4,46,418,1,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62972.0,39,2,7,4,3,6,0,1,4,61,587,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74190.0,49,2,4,2,11,2,0,0,2,41,641,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39356.0,21,1,1,0,2,6,0,0,2,40,23,1,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76653.0,91,1,4,7,11,2,0,0,3,47,2279,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35860.0,37,2,1,1,2,5,0,0,2,43,49,1,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90687.0,98,1,6,2,8,2,0,1,3,33,1779,0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73450.0,85,1,7,8,11,3,0,0,3,34,1804,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31454.0,40,3,2,0,3,8,0,0,3,56,48,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47139.0,2,2,2,1,2,7,0,1,2,64,83,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83829.0,78,0,4,7,6,1,0,1,3,41,1862,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53378.0,41,10,9,4,6,8,0,1,4,53,793,1,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19656.0,94,3,2,1,3,7,0,0,3,46,84,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45579.0,10,1,4,1,4,6,0,0,3,68,183,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85485.0,73,1,6,6,6,2,0,0,2,58,1383,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55956.0,22,2,7,3,4,4,0,0,2,72,999,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64191.0,30,3,5,3,13,3,0,0,3,53,825,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38808.0,21,4,5,1,4,8,0,1,4,44,246,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57183.0,51,8,9,1,7,8,0,0,3,50,610,1,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23748.0,97,3,2,1,3,8,0,0,4,48,76,1,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66303.0,56,4,3,4,11,8,0,0,3,45,1286,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37368.0,4,1,1,0,2,6,0,0,3,41,30,1,3,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40800.0,77,2,3,0,3,7,1,0,3,52,99,1,5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71847.0,95,0,6,7,9,3,0,0,4,38,1192,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46149.0,36,5,5,1,7,5,0,0,3,41,362,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78687.0,13,1,4,6,8,2,0,1,4,33,2130,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49118.0,90,2,9,7,10,7,0,1,4,45,1229,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37633.0,49,2,1,0,3,9,0,0,4,59,38,1,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39767.0,18,2,7,1,7,8,0,0,3,65,485,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26997.0,89,2,4,2,5,7,0,0,4,65,434,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33986.0,43,1,1,0,3,7,0,0,3,46,44,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57091.0,82,2,9,2,5,7,0,1,4,44,496,1,3,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46831.0,84,2,1,2,2,4,0,0,3,47,78,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83151.0,80,1,5,7,10,2,0,1,3,44,2346,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52531.0,68,2,7,2,10,6,0,0,4,45,794,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15759.0,12,1,1,0,2,7,0,0,3,60,17,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22804.0,75,1,2,0,2,9,0,0,3,45,26,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
